avg_grade,grade_std,min_grade,max_grade,n_courses,avg_brs,satisfaction_score,engagement_score,workload_perception,stress_level,motivation_score,anxiety_score,n_essays,avg_essay_grade,trend_grades,grade_stability,cognitive_load,overall_satisfaction,psychological_wellbeing,academic_activity
3.7572217053916375,0.84779447351034,2.345818622901403,4.646297945013665,5,47.39706482050117,4.9509182212257645,1.379100485565484,4.563640386888549,3.271769425285439,3.4955811251102844,2.3365604625771574,3,3.9832970909496273,0.3168972601809883,0.22504501720644127,4.633016733020845,3.1650093533956243,5.962417079082563,6.171481136927759
3.3068781460575276,0.7034899559491986,2.341128157987007,4.371015723373338,9,55.92514021134869,3.371248261405999,3.2518769396168117,3.5810969186618475,4.206396575653178,9.36968950433861,3.4390320058308967,2,3.861634032756074,0.12077940867270298,0.21209400073541243,4.122863470992291,3.3115626005114054,7.241420307618178,6.537918764038352
3.852807831595389,0.8323903875487862,2.536051519017569,4.66015410450775,6,34.944506357899066,1.642215770568698,4.046993987715541,2.988003832938745,4.858162861734206,5.6253029755638195,8.71674775583567,2,3.0533662814597737,-0.34061421712207096,0.21548842806529117,3.944723509203899,2.8446048791421195,4.016797452664648,5.901871887730259
4.087665281629436,0.503815632991976,3.353479623157364,4.724156159090681,5,40.678685993224306,1.7600371793250091,4.144762376260633,1.5133982497340988,9.293245985612092,8.428926739468967,5.052245503229952,1,3.908889825021438,0.7956135968265565,0.12295187585249369,4.273347495026763,2.952399777792821,4.694478416875641,5.05844352108629
3.7216553976018654,0.6431649490865635,2.7630039108456748,4.655589991157201,7,52.72155568580172,3.864444142357004,1.5919740977216357,1.0293505008925385,1.0870939980014283,7.607285470555802,2.4023872807781843,3,4.054445184948276,0.8775182831750268,0.17235378955406525,1.5485983332621684,2.72820912003932,8.039268063925396,6.814436931734576
3.7317676738401304,0.798789119981548,3.059505178718296,5.0,5,45.70826439492779,1.201591176973527,3.1020205726031764,1.4998744726073339,5.188669197797704,6.611663092677765,3.8452671702653243,2,3.8091837576702208,-0.9742094508430608,0.21347907983869038,3.0628060476707906,2.1518058747883515,5.859242241538245,5.48784511589342
4.329611752050897,0.997020273847235,2.5650071772054988,4.986161874830186,5,49.52454499873248,2.9213663048889074,4.430234825450812,4.824738269906021,3.6792229695827974,4.9688874830258225,1.0583041207856803,3,3.4773458230641414,-2.2057557185567482,0.22974872657122936,4.942899836464947,3.67580056516986,6.743786797552448,6.5530745013672655
3.3786330780870832,0.6393918706234979,2.6497785380270686,4.447367316769353,9,51.228220051147545,1.5928764392140664,2.2740743063411366,4.056347131965323,9.900981192160517,0.021737837815875016,9.04035739738738,2,3.903965735556131,0.04433294725966874,0.18868725409020706,6.337891818697055,1.9334753727776015,0.36013308275599276,6.58575538539139
3.5136500981326426,0.8974039797404461,2.068808469762396,4.602627274898139,7,51.944464655270096,2.73287454071138,2.7004675956471886,4.868465310040991,8.618640162829053,6.134676005520838,4.08197832091432,3,3.4469575741356273,0.18390269930936531,0.25468021930328016,6.618523594303678,2.7166710681792843,4.478019173925822,6.675766732088429
3.5598813386005372,1.0389172685941228,2.308682865680697,5.0,6,34.54222449172931,3.999669688286878,4.21743404534533,1.1428348388326874,4.387858542389209,3.5595745300249773,9.803912045930756,2,3.7827497184420285,-0.7654559899658011,0.2910229136639591,2.5578427400181947,4.108551866816104,3.122601313901671,5.7065875590670245
3.665757497443428,0.9702795382476855,2.3164446214882206,5.0,8,48.41415245157023,2.8352517129657366,1.3572780847350492,3.720881615434557,9.996956093547604,1.177621668013188,3.4753877326251925,4,3.5522297811221715,0.24507241308131134,0.263967233671573,6.479573108138905,2.096264898850393,2.5684259472801307,7.777171664962285
3.7264528760902853,0.35978363838818006,3.2739391209708337,4.192762147133316,8,50.825252467184356,1.6538044359237078,4.437973159555913,1.177174105613672,5.1406324647149635,4.446262636120776,8.36356047227121,3,2.442517874403011,-0.5773283221033392,0.0962901581578749,2.9983268919807693,3.0458887977398104,3.647356566378201,7.15096858406019
3.3440813696307896,0.910591306112012,2.2934497165168573,5.0,7,60.37721317303028,2.0077014814265697,2.244626866923236,4.128225875475293,1.671177965914007,7.3555332228330474,2.5638531329145318,4,3.0913920391662595,0.3166366879074287,0.27148754182199464,3.9758765722881972,2.126164174174903,7.706834041334837,7.229387579753859
3.4993539995841125,0.828298628924603,2.5744172198861666,5.0,7,52.70193956064963,2.4701583546087296,1.0058012663645086,2.523800690940777,5.558746918267145,9.616777946987039,0.7615289337760223,4,4.956322540006928,-1.1202715012389035,0.2360259549258249,4.202116100049566,1.737979810486619,7.765500698314622,7.332902666389408
3.4563943014531895,0.4900774306710273,2.936539847833175,4.257889919567972,6,41.23601924069274,1.2782447339456589,1.936636580225433,1.3830614404259793,2.2620576580364657,3.74104891122082,0.317333616738007,4,2.1438167270137107,-0.33973198213998623,0.1413795973717058,2.3427268462961415,1.607440657085546,7.053885878815449,6.970929534302126
3.4425659512295512,0.7614531063178547,2.0,4.2826959502158175,7,60.48595780604268,3.3373505443244875,1.3580025635820259,3.272186567150061,6.36312840076252,5.427232987049767,6.061684266447836,2,4.58656568574004,-0.7562184182129896,0.2205470125912239,4.635833845020881,2.3476765539532565,4.3341401066131375,5.961710634153033
3.8223423296325563,0.7674832559131252,2.8670815115597588,4.6620933963889435,6,56.21015141983148,3.4301351651122007,1.3695396279849765,2.1204807864055524,9.374401748839256,8.51244383363585,3.115736716735894,3,3.93787047059032,-0.04884944882597697,0.200264796278445,5.03845444055012,2.3998373965485884,5.340768456020233,6.548228219755038
3.5875159399678522,0.46543175357221855,3.050574004135988,4.310109927715257,5,34.66116406980192,1.2486077085302698,3.771342936570366,3.638295767487274,7.861985768350283,3.339994199500148,4.435198804758284,2,3.523956323783186,-0.3771638924220295,0.1293758697220332,5.379525767774943,2.509975322550318,3.6809365421305267,5.3916772933119015
3.8962721973249748,0.8095924323982487,2.0,5.0,9,54.37605106272254,2.609245284696648,1.8559053425562593,3.6326990380551614,2.7316369041905517,1.4225724497081538,8.186470356007954,2,2.3237111018578536,0.1160099550535647,0.20725448496719193,3.665678326766958,2.2325753136264535,3.501488396503216,6.9308481315499835
3.1978172784950747,0.7140751236864087,2.0,3.794529356042766,5,49.56546503175665,2.6560027315388997,4.73896945190793,3.8200298964830113,2.9685862496600715,2.818818312326891,2.4810808569480214,3,3.4991953119620853,0.2712405187006097,0.22260467529541214,4.036215347542032,3.6974860917234147,5.789717068572933,5.79854485233005
3.4863942684504106,0.7484551569425983,2.199520506672439,4.542806345547808,9,40.55801948423042,2.335278274210405,3.065778186365216,4.9698603151110365,0.6928820309031203,8.991228298083879,3.0865247673491325,1,2.977573801320676,-0.0767168030018821,0.214064862105586,3.710867553708398,2.7005282302878104,8.403940499943875,5.990929512300274
3.1765451736853123,0.9448352587479368,2.0,4.323906031304265,5,34.84362775912361,3.2309589613244474,2.840393031819674,2.5467908397896215,2.858678356462774,1.5939310846183774,8.453361850586672,2,4.332284965167416,-0.639706793441372,0.29650772458851204,2.984086678680672,3.0356759965720608,3.427296959189644,5.117696782456875
3.3263926746474013,0.7843503244204266,2.562212997250688,4.542622429852851,6,26.608953394814307,2.383829960240447,2.7371340728806066,2.8612618979404036,0.9262479967781723,3.2922106100678206,4.927622733435041,4,3.0333107089995592,-0.5828216295940352,0.23508933177456964,2.8829239308863266,2.5604820165605267,5.812779959951535,6.8842617830982675
3.769706349788706,0.9241104911951284,2.489033364816798,5.0,9,48.012207104264235,2.665637117911224,3.7703505586865274,4.218446804101363,4.994487193256428,4.646403105003406,8.276651670524876,2,3.3069206114672496,0.3118270889357171,0.24449266839123318,4.810460267153052,3.2179938382988755,3.791754747074034,6.8464708998591375
3.3070822953279753,0.8653830474689407,2.0655148379723385,4.457749187697942,9,67.25035766428205,4.190094189766422,2.8090510500944337,3.3134800920875414,7.083470794982576,8.4711322349092,3.7447600346631638,1,3.6723261636868187,0.9104919911803222,0.2608868187225293,4.7368103263858865,3.499572619930428,5.880967135087819,5.8713881968853165
3.6894540758280563,0.663086718319379,2.2439813655363707,4.215624173910814,7,43.12502077295748,1.6484374217208058,1.5144014249007673,1.1490288427511985,7.511811614991585,9.377132836529746,3.9836998082710853,4,3.048830182555023,0.35814616251293296,0.17923907277344941,3.936623100164661,1.5814194233107866,5.9605404710890255,7.459636050552038
3.628733514633153,0.7375471436573073,2.614274546558039,4.628171043851527,7,28.886091729586628,3.4764587812136836,4.520688722563026,4.372314081039426,0.5952923224817908,4.258103096332548,1.6713836177825625,2,4.171013223085959,0.4237939452849062,0.20269336588988018,3.4466401615202145,3.9985737518883546,7.330475718689397,6.085822343088768
3.2188334966940624,0.6263954679224711,2.3878224598772295,4.030180661215414,5,60.75226788239007,3.0223776067633823,2.7135813957026347,1.2059947277521639,3.3995589823820205,9.319540483535157,9.163458535949664,3,3.292876914884206,-0.37233473453651644,0.19400054805050335,2.4371828126287824,2.8679795012330085,5.585507655067825,5.812555664462708
3.3682653210927307,0.9109056963235398,2.0,5.0,9,49.946072751586854,2.2202865499173963,1.29601830279801,1.6832805459671372,2.881717665474337,1.6145909485775456,8.967836940126094,4,2.183412839313695,0.42935216982637137,0.2696371095059221,2.749426252469537,1.758152426357703,3.2550121143257047,7.912176880728487
4.089432324256571,0.5975176517824734,3.185557794350879,4.835255620661065,5,55.88009438578074,3.910138625961643,3.1174639499910444,1.4083198678967488,1.043003229873346,1.568522918963704,9.842170145647735,1,3.605536664933827,0.04485158534089795,0.14575619366782272,1.4532143218889477,3.5138012879763436,3.5611165144808745,5.059621549504381
3.4901945876456075,0.7341199187487621,2.6889552538881096,4.831841463392362,8,41.90248326297258,3.204753438164592,3.5893874338228136,1.3117085315244807,3.624713109320057,9.492508196347979,4.024471271697116,2,4.065161900671418,-0.2634172553086125,0.20973688758331724,2.416043390789673,3.3970704359937027,7.2811079384436015,6.326796391763739
3.703782000440916,0.8394505934185125,2.3936520397465753,5.0,9,58.283783959426046,2.9094461078427813,2.102329856631034,1.1027395012188408,2.9932010913923612,5.0968013352833115,8.186149417586421,3,4.506621620844324,0.3345486404157283,0.2260365830086013,2.2328933646100144,2.505887982236908,4.639150275434843,7.469188000293944
3.4308415199181543,0.7595231485720086,2.476775411024171,4.393467020423963,7,54.08451148402669,3.6706772590848002,4.201361630695369,1.2201108558894695,6.344992293392767,1.8590783535395394,4.149537316721186,4,3.886868276915935,0.7544776547909176,0.22073761438163392,3.5950713350572356,3.9360194448900847,3.7881829144751955,7.287227679945436
3.6627210420561584,0.5987161518469662,2.7831747489875296,4.596719350647816,6,62.441455896965856,4.209161231925443,3.679103384149455,2.76975675671524,8.83302663733713,4.879903705755618,4.542987889209727,4,4.307194415075428,0.11377582920078311,0.16301705057125096,5.457513383589203,3.944132308037449,3.83462972640292,7.108480694704106
3.451424032390952,0.9389106722438632,2.4804056940007815,5.0,6,42.85621722067859,4.890675160134305,3.6013646770577337,2.0114090799304556,4.548417208732158,7.832111553790515,8.299993935948246,3,3.8434937661120845,-0.4206183060320501,0.27124982765989464,3.3570784561976894,4.246019918596019,4.994566803036704,6.300949354927301
3.4403648188197273,0.6481976186675052,2.2880605797039575,4.179695573960564,9,60.929039657367944,3.517401473505494,2.683299811471177,1.506147533675275,7.466651727668186,8.269203657235236,1.7736677088639974,1,2.8284082547789615,-0.16584174352683068,0.1878635021815564,3.659648931672912,3.100350642488335,6.3429614069010185,5.960243212546485
3.270825349490407,0.6692346011588427,2.2234905912882534,4.006661460856991,5,54.10393378899695,4.497759941601531,4.847661205645151,3.634822170906104,1.4601036711067428,8.639692566492423,2.2031093446175234,4,2.9531359931813586,-1.3091684477526924,0.20398361078952018,3.5765826709729835,4.672710573623341,8.325493183589385,6.513883566326938
3.3311816134111547,0.7787325323691651,2.826103355418125,4.680129077925351,5,38.18038247109301,1.0043661640918278,2.0967566717969905,1.904447642537034,8.949663786438647,5.695709030874186,3.14728240395815,1,2.0,-0.7390617440774476,0.23307099777019422,4.419519690504238,1.5505614179444092,4.532920946825796,4.554121075607436
3.7068171291240457,1.0259500354043471,2.5117756041869805,4.796780772999511,6,56.375577602415056,3.120942770903565,3.3108220040618104,1.0757966213792378,1.5259473821509228,8.669460143678803,7.8817903250005745,1,3.3482017158862556,1.724685933274431,0.27602919373279367,1.3925135416364662,3.2158823874826874,6.420574145509103,5.137878086082697
3.4927889058672874,0.622364908459321,2.51132980691822,4.404921022628942,9,45.22102341505425,1.8585901950807924,2.2362206298904703,2.6736791350693108,1.921011805993893,5.100302088032547,3.726515493680828,3,3.956973923826236,0.3465445130372462,0.17767696689253504,2.922790025377505,2.0474054124856313,6.484258262785943,7.328525937244859
3.0264878558060744,0.3264986386469249,2.5178117267163826,3.590512365642418,9,46.952054706715664,1.3767698283325487,3.979219011886216,2.2417319679132204,1.0646380358767649,6.070599023910773,3.5816820828076157,4,2.3955279046723343,0.08208517232061707,0.10752509285443913,2.516033990567735,2.6779944201093824,7.141426301742132,7.68432523720405
3.1784868076859407,0.9895309627050871,2.0,4.698158812833171,9,40.53347846317087,3.1278840682575684,1.1911659354804858,2.274417725385971,3.0967950152053647,7.587198022716453,9.988163452552417,2,4.405781712154172,0.083043302120132,0.3103450076443139,2.8818768219924356,2.159525001869027,4.8340798516528904,6.452324538457294
3.6010355548973445,0.9015039297761512,2.2016535978550094,4.580858313930511,8,53.9220496710906,3.9873060245963763,1.183575471500197,2.781080112726246,5.524104467155261,4.254352927105085,3.8380614309947947,3,3.428045250183847,-0.171260010839398,0.2496524656351049,4.195421564202584,2.5854407480482866,4.9640623429850095,7.067357036598229
3.622685377021774,0.594260295306981,2.8668924111343586,4.383595988354107,6,49.19498569049936,2.649090089897519,4.2434438780751655,3.6756557089371107,9.879941114063268,0.7358148713877477,2.47770536315587,3,2.8725336842984333,0.8072914652182646,0.1635870530010447,6.243750843979163,3.4462669839863422,2.7927227980562033,6.415123584681183
3.0975381965411186,0.726093628130999,2.0,3.886751913544031,7,56.903745771008786,3.6804297973777396,2.737072644254684,3.465916480151976,7.933680346575439,3.501663568576976,6.232136782009433,1,2.39194570215587,0.09894312126132254,0.23365557628195396,5.121837768959797,3.208751220816212,3.111948813330701,5.065025464360746
3.2688778068703086,0.8206585471463754,2.0309121729836823,4.50999191590156,6,56.32617117654372,2.9588770153637998,2.364720218401423,4.749046439155502,3.80435802891982,6.239442167959604,8.018799519550008,2,4.662737783224154,0.5414432468180808,0.25028640757116066,4.767483635743608,2.6617986168826113,4.805428206496592,5.512585204580206
3.5621142798797996,0.6169443093783995,2.9630851145895027,4.995415426572993,8,49.14555813779285,2.748343463837704,3.430107448701354,3.0708666652100858,5.758460579035704,1.9233236963947686,0.6960783372315926,3,4.32746792698502,-0.6850982493780866,0.1727112463488037,4.466731303151959,3.0892254562695287,5.156261593375825,7.041409519919867
3.5559555169018733,0.961927125916543,2.0,5.0,8,50.04074558561298,2.1610265617434425,3.8075973754758943,2.8902796389002887,6.2330803093920775,1.4838536349964004,6.188922311384751,1,3.217614566551343,0.022919519391044307,0.26975297963118505,4.171213195730885,2.9843119686096684,3.0206170047398575,5.703970344601249
3.8428116826370986,0.7124033958958433,3.1813308446958106,4.958793175439553,6,36.44902708291212,2.530374058004018,1.8048053873776264,1.8536577408675878,8.227272212473471,2.930805445914376,0.35735455880224753,4,4.1503063200183785,0.3408754911458747,0.18490480578283316,4.644862564736216,2.1675897226908223,4.782059558212885,7.228541121758066
3.51598348802021,1.0564948056520984,2.056909765950108,5.0,5,51.00980299767573,2.3991825231777115,1.7417249656189262,4.021525155392627,7.364517854198005,0.32111462277821357,5.263323509795179,1,3.35331024161493,-1.2127053163447252,0.29963124026009136,5.302522721661087,2.0704537443983186,2.5644244195950097,4.677322325346807
3.1773854177970553,0.671666350420981,2.0,3.971342267361103,9,44.93461743851023,3.584748736059526,4.832602991039526,1.5631031048571389,5.692911269711404,7.4342289808691975,2.5699156375780916,2,3.0768972071893517,-0.0354516358706265,0.21072643009241088,3.2730391598085604,4.208675863549526,6.3904673578599,6.45159027853137
3.5532374199279237,0.8007935639385019,2.626699862272718,5.0,7,43.73124036366305,1.4640740451165581,3.3586572255382774,2.9645315592819363,6.691830270396567,2.587156021883388,3.0664169767318574,2,3.042728343412344,-0.16147761511714176,0.2247376387158339,4.5402977963201465,2.4113656353274178,4.276302924918321,6.035491613285283
3.728609372758124,0.5732014729510243,3.14219232729373,4.775962761124257,9,49.19542563125173,1.370545474751224,2.5604659091770725,2.685288793549778,7.459176109628997,1.2423839663659952,4.670959639823826,1,3.3375007027403187,0.6641799708128131,0.15331943399268544,4.443251232242851,1.9655056919641483,3.037416072304391,6.152406248505415
3.4093905227506167,0.8908645909394158,2.278265714728282,4.465286523891132,6,66.64029078023805,3.6400519768338415,4.205766778678026,3.633203513617613,1.3314405913340432,6.991294159634353,9.271074607455871,4,3.221011344844115,0.6529714620850577,0.26053315203751254,3.532615872856423,3.922909377755934,5.462926320281479,6.9395936818337445
3.1361430532711054,0.5851854418773488,2.43307873393295,4.316881258324886,7,67.54463659895836,3.185192279515523,3.1006358351116687,4.670485879826636,2.0045546130537995,8.429280125432879,7.1066730658787645,2,3.5430264365452997,0.6297313102726414,0.1860009007756085,4.115175457569023,3.142914057313596,6.439350815500105,5.757428702180737
3.752624734222058,1.0625477627785946,2.1331851974154232,5.0,7,48.78527541504983,2.7208003869706303,1.9666512414983255,4.78638236599289,6.8858428890751675,0.1987559586177845,9.368455962844964,2,4.62584227401003,0.08128719837732357,0.28239535904669005,5.819535873686983,2.343725814234478,1.3148190355658844,6.1684164894813724
3.1574250814447664,0.7815814465024084,2.0331923648065233,3.9837472775596816,5,45.09559856326949,1.6097715376316142,1.8269412225662953,1.6711970686526336,8.504255619876322,2.3359977074122487,6.599710045586776,4,5.0,1.2178757198424548,0.2467560956945834,4.61554991906053,1.7183563800989547,2.410677347316384,6.438283387629845
3.484885410684612,0.9212918808850871,2.0,4.987182155554736,8,49.4424387633536,2.644108447477246,2.587437064679287,2.0472688730687127,4.092622826997678,9.452323248695834,0.07107747087859662,3,2.6582058047806614,0.4846740310482214,0.2636114700838262,3.2290535243783673,2.6157727560782664,8.42954098360652,6.989923607123075
3.9953949918911236,0.5963843559067161,3.321747440224254,5.0,8,46.37586493189703,4.158927053280046,4.4395834410395185,4.2465412798588265,9.79890322471206,3.8525413593277524,2.655851973476776,2,3.8216229098742867,-0.2743892500782872,0.14889526678744278,6.430661928143238,4.299255247159783,3.7992620537129724,6.6635966612607485
4.144376908280744,0.4406774055629183,3.3998604572934688,4.564305348526449,7,60.33366550756068,4.558484943157028,1.2457916641770357,3.0731190497967713,2.160717326733729,9.385920633819312,9.05772577720374,1,3.6467410587428004,0.06120337516467256,0.1060754513353217,2.935651808775757,2.902138303667032,6.055825843293948,5.762917938853829
3.799509889840842,0.4814215605019851,3.1241626442990804,4.462829265525354,8,60.01712888961753,3.8103062798568805,1.8741040030190526,2.8121382734229274,4.1669928204343885,2.7421253837067736,6.434455209677448,4,3.871327243316819,0.06664621224848188,0.1263736213904667,3.9304231224267476,2.8422051414379665,4.046892451198313,7.866339926560561
2.702091081353845,0.66672550903304,2.0,3.6785224437981574,7,63.90385691370877,1.2396487035235233,4.572607275410366,3.8425018095228234,3.7852304346325316,2.18067635571932,9.816472365702749,2,3.1848737040878103,0.5768236859586122,0.24583448307356193,4.156744684559393,2.9061279894669445,2.8596578517946796,5.468060720902564
4.038570746710998,0.4000272242353951,3.3954768248303093,4.443158719389334,5,28.003151133851368,3.6816391064044742,1.486938275877002,3.407699810427887,9.302959407264291,2.141084117279959,1.5596401921829561,3,3.88087535746181,0.19875495766862805,0.09880702333295562,5.872786342706688,2.5842886911407383,3.7594948392775707,6.359047164473999
3.3696306953043584,0.9065626894300366,2.4334973161777547,4.618872803700885,9,59.44454605450893,1.9639423581851783,3.5185028730566734,4.8828562176853385,2.8537851757253954,0.8522866042493826,2.967478331065194,2,2.5342224186116784,0.3671365600945613,0.26824312215225476,4.539832537032024,2.741222615620926,5.010341032486264,6.579753796869572
3.654893987922708,0.40632827177283826,2.9932026486363816,4.017608291505998,6,44.777086173234274,2.2610049721056202,1.8540454724841005,3.335898609153068,4.707907780422156,8.964322885091256,3.6236765951703633,3,5.0,-0.14385502231837632,0.11087040255785093,4.293234999576097,2.0575252222948603,6.8775795031662454,6.436595991948472
3.157475399845601,0.7348622210683491,2.5107837309226624,4.361478515726144,7,55.54435670041612,1.7834928318399381,3.4234673900475534,2.863895305389013,1.8723383961532947,9.798350226329012,3.2655781816731055,2,3.703426418622983,-0.23918030890047604,0.2320025030357521,2.8667096689771068,2.603480110943746,8.220144549500871,5.771650266563735
3.4864468366185006,1.008257372719123,2.0,4.942009487259805,7,34.10290951010146,4.103023162480818,2.5324166673769284,3.1712694483127026,5.212662385624438,9.545088072716378,2.5199153014988065,2,4.011020671844346,0.5003538280403412,0.2883662814945682,4.185067094083281,3.3177199149288734,7.270836795197712,5.990964557745667
3.4702031012834977,1.0320667487156385,2.0,5.0,7,39.00779841849603,3.594408490549116,1.4067075857239675,4.234159266787893,8.57404169463591,8.52028139827274,4.434657157567779,1,2.7172206987452787,0.07457632122831992,0.2965535972124767,5.8474534094039,2.5005580381365418,5.17052751535635,5.313468734188999
3.8403079020719937,0.9253213723119146,2.4068418984847493,4.7188202497832314,6,50.570978314480534,3.4473402183967234,3.3299002702164255,3.4507002271408833,3.040394618905642,8.468879076509753,6.4229812336937115,4,3.013396280981054,-0.6104051389760183,0.24032399378085187,3.980598357729136,3.3886202443065745,6.335167741303466,7.226871934714662
3.487386724671599,0.8753471952708906,2.7706588313584932,5.0,5,28.10402801427815,3.6718904386771043,3.732170988338344,3.588192365546871,8.107920721628282,6.610854671689877,3.1125692288669606,4,2.4719924484577787,-0.5969911454588823,0.250286074770037,5.761435150907341,3.702030713507724,5.130121573731544,6.658257816447732
3.4015220946334304,0.8129385877255952,2.2136841548567445,4.803150580514861,9,53.68054941313935,1.9470890456156136,3.7210904758632113,4.885755520146368,9.11311582175626,8.262137119506136,0.7969992331425568,1,4.519399702239096,-0.1491870634743715,0.23829204829258066,6.4615422873496655,2.8340897607394124,6.1173406882024395,5.934348063088954
3.2501252649703303,0.7141989127181684,2.550495016324743,4.920869824304051,9,50.53195249410472,2.7785776573014465,3.5481376362908383,3.4735819377018293,0.7295788971456363,2.0834236434304776,7.0853252689316335,4,2.723211398705712,0.39759578304141874,0.21907100331148416,3.2255809241830984,3.1633576467961424,4.756173159117736,7.833416843313554
3.4592291161069584,0.6139193444929905,3.0113744439313033,4.533019071212703,5,53.77201952639397,3.5330148861959567,3.000899123742183,2.521140993338159,7.56424536319251,3.8791263038712853,4.5901655578126865,4,3.3678088814976412,-0.4098114088653504,0.1769613144438002,4.868842449956277,3.26695700496907,3.908238460955363,6.639486077404638
3.5184651862775143,0.5493911519703468,2.7181299526250235,4.169041440537377,5,35.768079816217984,3.5463761104732017,3.0778904674373027,3.765304108051186,2.553434361504908,6.408362932947479,5.564823060900633,4,3.3988914147451337,-0.5741629361812413,0.1557025853923608,4.02801419253576,3.312133288955252,6.096701836847313,6.678976790851675
3.403116246806558,0.6236528344630072,2.6018948439685237,4.329212466803548,5,28.238332729831825,4.167407451020522,3.5425604392318384,3.6378375879092455,1.7532766253662913,8.747713325615964,4.554006571639151,2,3.831241944650933,-0.007717594106639414,0.18272241241314904,3.3429839337282607,3.8549839451261803,7.480143376203507,5.268744164537705
3.174077505808834,0.888959438544294,2.2640501226585927,4.880981236508506,8,59.21350088068086,2.1484158667524422,3.761037446986564,1.0553905420255276,6.011223920250361,6.604694623687837,8.903575034549103,2,2.595305758946452,0.5835203793657011,0.27918900746685077,3.0406683347671386,2.954726656869503,3.8966318896294574,6.116051670539222
3.786832833701745,0.7830198742069366,2.648195075721858,4.673459533123815,6,61.76044207444907,4.081344486787289,3.6195069553255403,2.8693171871433325,7.056026162286997,8.39021958334206,5.5874499716638,3,4.101729057565883,-1.3062502027131075,0.20622974687129608,4.764886845524554,3.850425721056415,5.24891448313042,6.524555222467829
3.3318514016785676,0.8221223942650298,2.512123429064727,4.832281534098825,7,69.33177115591072,2.760737922467743,3.347782259653807,3.9716144115295973,3.9476098573521377,4.739495158492975,9.232768398517496,3,4.3714867789700715,0.6248413200924507,0.24600806422813673,4.463612893470444,3.054260091060775,3.8530389675411136,6.554567601119046
3.2546470879379545,0.7766491509908923,2.022981392519939,4.266043775217508,6,34.56013509557306,3.6806907682357393,1.6233559392164736,2.996165830884516,0.3917370708219059,7.173037377050443,5.105753415560002,4,3.03796535664624,-0.10865157388567503,0.23789681704353727,2.794689577530312,2.6520233537261064,7.225182296889511,6.836431391958636
2.9486760739037092,0.48888410719678504,2.3451165902641877,3.508161177139896,7,60.33296962395765,2.822877520261147,1.842466153971447,4.118484543741557,9.087045241967932,9.799808063750866,2.9258816224028186,4,3.4743860024063515,0.7880125392314277,0.16523745587050565,6.441338109817015,2.332671837116297,5.928960399793372,6.965784049269139
3.9091668841399048,0.41299316325693014,3.4379353667179893,4.467959406846969,7,61.976194341672326,4.794440679163773,2.0408960841413935,2.8035347857104576,7.307469168474951,1.5348855712975773,3.554425871761966,4,3.9385816880761024,0.5269686558532101,0.10537779468596553,4.971512913298622,3.4176683816525832,3.5576635103535534,7.60611125609327
3.715168531130918,1.0445135144604851,2.3171370658616084,5.0,5,63.68909906505858,1.7172090589665778,4.678646628350009,4.933286390548943,2.716668066830147,9.2692069231589,5.221292935847855,1,3.678900963526041,1.6060393360863525,0.28039362668603424,4.3610802826426776,3.1979278436582934,7.110415306826965,4.810112354087279
3.369213026451892,0.7754220372287248,2.243350373488674,4.184876683384005,9,73.95511598912151,3.7000203543294283,4.037580367187866,2.1715663568155548,4.968638557447399,5.223639478419027,5.2998943780500865,2,2.800196362453043,0.5046927183387977,0.2294682315553521,3.437257090359503,3.868800360758647,4.985035514307181,6.579475350967928
3.7028754946388394,0.7346474081852218,2.3021938838570843,4.524751661333382,8,43.55689167001444,3.3061400030726356,3.211467278147513,1.3684904325842941,0.27792789967078013,6.43218030730058,6.873377015489488,4,3.9908847475269136,-0.633981336090403,0.19786481104631892,1.6716362549464563,3.258803640610074,6.42695846404677,7.801916996425892
2.836125579776852,0.48921655911469003,2.0,3.397360804421442,6,56.14117553693214,1.6909241637909784,2.0082277141761873,2.7200472046163893,3.3928278180594185,8.778690069105128,2.244948721866308,4,4.558885980665058,0.18926403846413953,0.1718886062480232,3.610974075764066,1.8495759389835829,7.7136378430598,6.557417053184568
4.209681688474643,0.5205074082758958,3.610015658178948,5.0,5,58.305921113917194,1.2640253432466717,1.4435660929766847,3.166836099495676,5.225352355851182,4.09654172552317,6.588428999655017,2,4.556686172013774,0.5204107497615746,0.12335229211662457,4.1863415182808446,1.3537957181116782,4.094253456672323,5.806454458983095
3.127927847775691,0.6522957522690526,2.0,3.888947833249551,7,33.11508761624749,4.1965775558866545,4.595036903919899,2.396374926729846,5.172236151162501,4.1869257489005065,7.785880083807522,3,3.9026924533535903,0.708837193190226,0.2078746816092123,3.8216620015407314,4.395807229903276,3.742936504643494,6.418618565183794
3.4933280403775373,0.7506905226442858,2.0,4.105190683452879,7,48.74322560057034,1.6298053345850607,4.570664063291668,1.9691246404718359,2.0818487800854113,5.271818363471004,6.765919894669901,4,4.036181035708193,0.8083575465884629,0.2142792550375578,2.673366020343028,3.1002346989383645,5.474683229571897,7.328885360251692
3.989989087301779,0.3915985068314366,3.4498814223025427,4.525708592288105,6,31.555042805873814,1.746026731143104,1.4427823827827662,3.688234765541956,7.767473661838907,0.1910208449685058,4.818281098175908,4,3.2275683432187807,-0.006962328552619468,0.09789989379585837,5.714647730974273,1.594404556962935,2.5350886949845637,7.32665939153452
